season,week,celebrity_name,judge_score,fan_vote_mean,rank_based_rank,pct_based_rank,current_system,current_system_rank,opposing_system,opposing_system_rank
18,9,Charlie White,38.0,0.1160293565507279,4,5,Percent,3,Rank,4
18,9,Amy Purdy,39.0,0.2247273756205665,1,2,Percent,2,Rank,1
18,9,Meryl Davis,40.0,0.2243405089126939,1,1,Percent,1,Rank,1
18,10,James Maslow,29.0,0.1496336319436126,3,4,Percent,3,Rank,3
18,10,Candace Cameron Bure,25.9998,0.2767252113378938,3,3,Percent,4,Rank,3
18,10,Amy Purdy,29.666600000000003,0.2875287406286032,1,2,Percent,2,Rank,1
18,10,Meryl Davis,30.0,0.2861124160898917,1,1,Percent,1,Rank,1
19,1,Antonio Sabato Jr.,25.0,0.0708106503048863,12,11,Percent,10,Rank,12
19,1,Jonathan Bennett,30.0,0.0772954083325188,6,6,Percent,6,Rank,6
19,1,Lea Thompson,32.0,0.0831408860540869,4,4,Percent,3,Rank,4
19,1,Janel Parrish,29.0,0.079203207710184,5,7,Percent,7,Rank,5
19,1,Alfonso Ribeiro,36.0,0.089610729608697,2,1,Percent,1,Rank,2
19,1,Lolo Jones,22.0,0.0352519068735016,13,13,Percent,12,Rank,13
19,1,Randy Couture,31.0,0.0764025357313301,6,5,Percent,5,Rank,6
19,1,Tommy Chong,27.0,0.0785624559171877,8,9,Percent,9,Rank,8
19,1,Betsey Johnson,20.0,0.0775011425652591,10,12,Percent,13,Rank,10
19,1,Michael Waltrip,25.0,0.0724201277897766,11,10,Percent,10,Rank,11
19,1,Tavis Smiley,29.0,0.074131526165892,9,8,Percent,7,Rank,9
19,1,Bethany Mota,32.0,0.0909335489010584,3,3,Percent,3,Rank,3
19,1,Sadie Robertson,34.0,0.0947358740456222,1,2,Percent,2,Rank,1
19,2,Antonio Sabato Jr.,31.0,0.0809025132076244,9,6,Percent,5,Rank,9
19,2,Jonathan Bennett,30.0,0.0829418435123412,7,7,Percent,7,Rank,7
19,2,Lea Thompson,35.0,0.0915111668776384,1,2,Percent,1,Rank,1
19,2,Janel Parrish,34.0,0.0903616049113052,3,3,Percent,2,Rank,3
19,2,Alfonso Ribeiro,32.0,0.0890518963477502,5,5,Percent,4,Rank,5
19,2,Randy Couture,28.0,0.0810736035799114,10,10,Percent,8,Rank,10
19,2,Tommy Chong,28.0,0.0862387209503031,7,9,Percent,8,Rank,7
19,2,Betsey Johnson,28.0,0.086719104104325,6,8,Percent,8,Rank,6
19,2,Michael Waltrip,24.0,0.0828952504240682,12,11,Percent,12,Rank,12
19,2,Tavis Smiley,28.0,0.0356274320214707,11,12,Percent,8,Rank,11
19,2,Bethany Mota,33.0,0.0971850742346123,1,1,Percent,3,Rank,1
19,2,Sadie Robertson,31.0,0.0954917898286487,4,4,Percent,5,Rank,4
19,3,Antonio Sabato Jr.,29.0,0.0851923040915584,9,9,Percent,8,Rank,9
19,3,Jonathan Bennett,32.0,0.0898282130695076,6,6,Percent,4,Rank,6
19,3,Lea Thompson,31.0,0.0922304991106005,7,7,Percent,7,Rank,7
19,3,Janel Parrish,40.0,0.1041335668820512,2,2,Percent,1,Rank,2
19,3,Alfonso Ribeiro,32.0,0.0941462883642447,5,5,Percent,4,Rank,5
19,3,Randy Couture,26.0,0.0435107658617011,11,11,Percent,11,Rank,11
19,3,Tommy Chong,34.0,0.0966328187662726,3,3,Percent,3,Rank,3
19,3,Betsey Johnson,29.0,0.0923721676328828,7,8,Percent,8,Rank,7
19,3,Michael Waltrip,28.0,0.0866789056128304,10,10,Percent,10,Rank,10
19,3,Bethany Mota,40.0,0.1131057576892511,1,1,Percent,1,Rank,1
19,3,Sadie Robertson,32.0,0.1021687129191017,3,4,Percent,4,Rank,3
19,4,Antonio Sabato Jr.,29.0,0.0945755316276149,7,7,Percent,6,Rank,7
19,4,Jonathan Bennett,24.0,0.1000227626892596,9,9,Percent,10,Rank,9
19,4,Lea Thompson,39.0,0.1109120059802912,3,3,Percent,2,Rank,3
19,4,Janel Parrish,36.0,0.1063554004236376,5,4,Percent,4,Rank,5
19,4,Alfonso Ribeiro,40.0,0.1139574142701482,1,1,Percent,1,Rank,1
19,4,Tommy Chong,28.0,0.101376743088287,6,6,Percent,8,Rank,6
19,4,Betsey Johnson,29.0,0.0450722830697125,8,10,Percent,6,Rank,8
19,4,Michael Waltrip,25.0,0.0983105434208872,9,8,Percent,9,Rank,9
19,4,Bethany Mota,33.0,0.1115487036730675,4,5,Percent,5,Rank,4
19,4,Sadie Robertson,37.0,0.1178686117570881,2,2,Percent,3,Rank,2
19,5,Antonio Sabato Jr.,28.0,0.0985283827236169,6,6,Percent,6,Rank,6
19,5,Jonathan Bennett,24.0,0.0947132566252317,8,8,Percent,7,Rank,8
19,5,Lea Thompson,34.0,0.119603667160468,3,3,Percent,2,Rank,3
19,5,Janel Parrish,33.0,0.1179071475348529,5,5,Percent,4,Rank,5
19,5,Alfonso Ribeiro,34.0,0.1214364381919244,2,2,Percent,2,Rank,2
19,5,Tommy Chong,23.0,0.0990541935199702,7,7,Percent,8,Rank,7
19,5,Michael Waltrip,20.0,0.0852353507781388,9,9,Percent,9,Rank,9
19,5,Bethany Mota,32.0,0.1271076257273508,4,4,Percent,5,Rank,4
19,5,Sadie Robertson,36.0,0.1364139377384483,1,1,Percent,1,Rank,1
19,6,Antonio Sabato Jr.,28.0,0.1103989297597761,9,8,Percent,8,Rank,9
19,6,Jonathan Bennett,32.0,0.0502169444444074,7,9,Percent,5,Rank,7
19,6,Lea Thompson,32.0,0.1153115909655945,5,5,Percent,5,Rank,5
19,6,Janel Parrish,33.0,0.1155110403767057,4,4,Percent,4,Rank,4
19,6,Alfonso Ribeiro,39.0,0.1243675431587511,2,1,Percent,1,Rank,2
19,6,Tommy Chong,28.0,0.1168631361133369,6,7,Percent,8,Rank,6
19,6,Michael Waltrip,30.0,0.1111509387722657,7,6,Percent,7,Rank,7
19,6,Bethany Mota,36.0,0.1284632277532786,1,2,Percent,2,Rank,1
19,6,Sadie Robertson,35.0,0.1277166486558728,3,3,Percent,3,Rank,3
19,7,Antonio Sabato Jr.,29.5,0.0615105661006078,7,8,Percent,7,Rank,7
19,7,Lea Thompson,35.0,0.1323349345699946,2,2,Percent,2,Rank,2
19,7,Janel Parrish,33.5,0.1306042974364461,5,4,Percent,4,Rank,5
19,7,Alfonso Ribeiro,34.0,0.1327793646421727,2,3,Percent,3,Rank,2
19,7,Tommy Chong,30.0,0.1300842417676992,6,6,Percent,6,Rank,6
19,7,Michael Waltrip,28.0,0.1249926298966982,7,7,Percent,8,Rank,7
19,7,Bethany Mota,37.5,0.1478499149901946,1,1,Percent,1,Rank,1
19,7,Sadie Robertson,31.0,0.139844050596187,4,5,Percent,5,Rank,4
19,8,Lea Thompson,32.0,0.1396408685088467,5,5,Percent,5,Rank,5
19,8,Janel Parrish,43.0,0.1582696042174844,1,1,Percent,1,Rank,1
19,8,Alfonso Ribeiro,41.0,0.1559642306738436,3,3,Percent,2,Rank,3
19,8,Tommy Chong,29.0,0.1396250019513622,6,6,Percent,6,Rank,6
19,8,Michael Waltrip,25.0,0.0799046862238191,7,7,Percent,7,Rank,7
19,8,Bethany Mota,40.0,0.1649498485833752,1,2,Percent,3,Rank,1
19,8,Sadie Robertson,38.0,0.161645759841269,3,4,Percent,4,Rank,3
19,9,Lea Thompson,35.0,0.0903883579369693,6,6,Percent,5,Rank,6
19,9,Janel Parrish,38.5,0.175835289855942,4,4,Percent,1,Rank,4
19,9,Alfonso Ribeiro,38.5,0.1775752553772956,1,3,Percent,1,Rank,1
19,9,Tommy Chong,28.5,0.1824916624068833,5,5,Percent,6,Rank,5
19,9,Bethany Mota,37.0,0.1864354987940901,1,1,Percent,3,Rank,1
19,9,Sadie Robertson,36.5,0.1872739356288204,1,2,Percent,4,Rank,1
19,10,Janel Parrish,39.0,0.2114090397227173,2,3,Percent,1,Rank,2
19,10,Alfonso Ribeiro,37.5,0.2119120575555252,3,4,Percent,3,Rank,3
19,10,Tommy Chong,31.0,0.126648659001293,5,5,Percent,5,Rank,5
19,10,Bethany Mota,38.0,0.2251750754766853,1,1,Percent,2,Rank,1
19,10,Sadie Robertson,37.0,0.2248551682437817,3,2,Percent,4,Rank,3
19,11,Janel Parrish,38.99980000000001,0.2727835424829816,3,3,Percent,3,Rank,3
19,11,Alfonso Ribeiro,40.0,0.2746086234611361,1,2,Percent,1,Rank,1
19,11,Bethany Mota,38.0,0.1640122884445629,4,4,Percent,4,Rank,4
19,11,Sadie Robertson,39.333200000000005,0.2885955456113176,1,1,Percent,2,Rank,1
20,1,Suzanne Somers,25.0,0.0804923395542475,8,9,Percent,8,Rank,8
20,1,Willow Shields,25.0,0.0785889522207923,11,10,Percent,8,Rank,11
20,1,Riker Lynch,31.0,0.0904662308759038,2,2,Percent,2,Rank,2
20,1,Rumer Willis,32.0,0.0999941795622288,1,1,Percent,1,Rank,1
20,1,Nastia Liukin,30.0,0.0847610958521232,4,3,Percent,3,Rank,4
20,1,Michael Sam,26.0,0.0780912376768596,8,8,Percent,5,Rank,8
20,1,Robert Herjavec,28.0,0.0874338854165052,3,4,Percent,4,Rank,3
20,1,Charlotte McKinney,22.0,0.0834482417533452,10,11,Percent,11,Rank,10
20,1,Noah Galloway,26.0,0.0803366088732362,6,6,Percent,5,Rank,6
20,1,Redfoo,22.0,0.0697453225904935,12,12,Percent,11,Rank,12
20,1,Patti LaBelle,25.0,0.0814390541340713,7,7,Percent,8,Rank,7
20,1,Chris Soules,26.0,0.0852028514901931,5,5,Percent,5,Rank,5
20,2,Suzanne Somers,28.0,0.0862950821397877,9,7,Percent,6,Rank,9
20,2,Willow Shields,32.0,0.0863809836136371,3,4,Percent,2,Rank,3
20,2,Riker Lynch,32.0,0.0883435687313891,2,3,Percent,2,Rank,2
20,2,Rumer Willis,32.0,0.0952478281131327,1,1,Percent,2,Rank,1
20,2,Nastia Liukin,34.0,0.0863136824565636,3,2,Percent,1,Rank,3
20,2,Michael Sam,28.0,0.0832309172275561,10,9,Percent,6,Rank,10
20,2,Robert Herjavec,28.0,0.0875722770138505,5,5,Percent,6,Rank,5
20,2,Charlotte McKinney,26.0,0.0914110021229339,7,8,Percent,11,Rank,7
20,2,Noah Galloway,27.0,0.0850393247922332,12,10,Percent,10,Rank,12
20,2,Redfoo,31.0,0.03094347747486,10,12,Percent,5,Rank,10
20,2,Patti LaBelle,28.0,0.0866285958309731,6,6,Percent,6,Rank,6
20,2,Chris Soules,21.0,0.0925932604830864,7,11,Percent,12,Rank,7
20,3,Suzanne Somers,25.0,0.0908866366486495,8,8,Percent,8,Rank,8
20,3,Willow Shields,32.0,0.0952128563831277,4,4,Percent,4,Rank,4
20,3,Riker Lynch,34.0,0.1002623026521263,1,2,Percent,1,Rank,1
20,3,Rumer Willis,33.0,0.1072914513924646,2,1,Percent,3,Rank,2
20,3,Nastia Liukin,34.0,0.095927706299094,2,3,Percent,1,Rank,2
20,3,Michael Sam,24.0,0.0874617658492426,10,9,Percent,9,Rank,10
20,3,Robert Herjavec,29.0,0.0954245965249731,4,6,Percent,6,Rank,4
20,3,Charlotte McKinney,22.0,0.0474629795020939,11,11,Percent,10,Rank,11
20,3,Noah Galloway,30.0,0.0927658336380737,6,5,Percent,5,Rank,6
20,3,Patti LaBelle,22.0,0.0920506944154882,9,10,Percent,10,Rank,9
20,3,Chris Soules,28.0,0.0952531766946612,6,7,Percent,7,Rank,6
20,4,Suzanne Somers,28.0,0.1028562844397024,9,8,Percent,9,Rank,9
20,4,Willow Shields,39.0,0.1093675584319154,1,1,Percent,1,Rank,1
20,4,Riker Lynch,34.0,0.1051524381805715,4,5,Percent,4,Rank,4
20,4,Rumer Willis,35.0,0.1142326926648831,2,2,Percent,3,Rank,2
20,4,Nastia Liukin,36.0,0.10322618135058,4,3,Percent,2,Rank,4
20,4,Michael Sam,30.0,0.0471956160817596,9,10,Percent,7,Rank,9
20,4,Robert Herjavec,34.0,0.1071787058957765,3,4,Percent,4,Rank,3
20,4,Noah Galloway,32.0,0.1018341612568158,8,6,Percent,6,Rank,8
20,4,Patti LaBelle,30.0,0.10340765833204,6,7,Percent,7,Rank,6
20,4,Chris Soules,27.0,0.105548703365959,7,9,Percent,10,Rank,7
20,5,Suzanne Somers,28.0,0.0533045553110008,8,9,Percent,5,Rank,8
20,5,Willow Shields,34.0,0.1144983331912678,4,4,Percent,4,Rank,4
20,5,Riker Lynch,38.0,0.1232976220110345,2,2,Percent,2,Rank,2
20,5,Rumer Willis,39.0,0.1348003665475111,1,1,Percent,1,Rank,1
20,5,Nastia Liukin,38.0,0.1185444229729676,3,3,Percent,2,Rank,3
20,5,Robert Herjavec,24.0,0.1162408577633639,6,8,Percent,9,Rank,6
20,5,Noah Galloway,28.0,0.1106735728644313,6,6,Percent,5,Rank,6
20,5,Patti LaBelle,27.0,0.1134191538235017,8,7,Percent,7,Rank,8
20,5,Chris Soules,27.0,0.1152211155149224,5,5,Percent,7,Rank,5
20,6,Willow Shields,36.5,0.1309160554275071,3,3,Percent,2,Rank,3
20,6,Riker Lynch,38.0,0.1347903141679998,1,1,Percent,1,Rank,1
20,6,Rumer Willis,35.5,0.1407681431996413,2,2,Percent,4,Rank,2
20,6,Nastia Liukin,36.5,0.1286711036319019,5,5,Percent,2,Rank,5
20,6,Robert Herjavec,33.5,0.1340007438043613,6,6,Percent,8,Rank,6
20,6,Noah Galloway,34.0,0.1302766683681316,6,7,Percent,6,Rank,6
20,6,Patti LaBelle,34.0,0.0656191585762864,8,8,Percent,6,Rank,8
20,6,Chris Soules,35.0,0.1349578128241723,3,4,Percent,5,Rank,3
20,7,Willow Shields,39.0,0.0691215645705646,6,7,Percent,2,Rank,6
20,7,Riker Lynch,37.0,0.1529242827534569,3,4,Percent,4,Rank,3
20,7,Rumer Willis,37.0,0.1614973258741285,1,2,Percent,4,Rank,1
20,7,Nastia Liukin,41.0,0.1500347857452131,2,1,Percent,1,Rank,2
20,7,Robert Herjavec,31.0,0.1576933160632675,6,6,Percent,6,Rank,6
20,7,Noah Galloway,38.0,0.1500706388347603,3,3,Percent,3,Rank,3
20,7,Chris Soules,31.0,0.1586580861586101,3,5,Percent,6,Rank,3
20,8,Riker Lynch,39.0,0.1808946463209969,2,2,Percent,2,Rank,2
20,8,Rumer Willis,40.0,0.1950671489593025,1,1,Percent,1,Rank,1
20,8,Nastia Liukin,38.0,0.1733194575240955,4,3,Percent,3,Rank,4
20,8,Robert Herjavec,31.0,0.0978775756988456,6,6,Percent,6,Rank,6
20,8,Noah Galloway,31.5,0.1734984113726475,5,5,Percent,5,Rank,5
20,8,Chris Soules,32.0,0.179342760124111,3,4,Percent,4,Rank,3
20,9,Riker Lynch,40.0,0.278882510982843,1,2,Percent,1,Rank,1
20,9,Rumer Willis,39.0,0.2919652397311253,2,1,Percent,3,Rank,2
20,9,Nastia Liukin,40.0,0.1526054286526897,3,4,Percent,1,Rank,3
20,9,Noah Galloway,38.0,0.2765468206333433,4,3,Percent,4,Rank,4
20,10,Riker Lynch,40.0,0.3338970832369096,2,2,Percent,1,Rank,2
20,10,Rumer Willis,40.0,0.3594851494472199,1,1,Percent,1,Rank,1
20,10,Noah Galloway,36.0,0.3066177673158725,3,3,Percent,3,Rank,3
21,1,Gary Busey,15.0,0.0732117491028996,10,10,Percent,9,Rank,10
21,1,Alexa PenaVega,22.0,0.0759095012943156,6,6,Percent,5,Rank,6
21,1,Carlos PenaVega,23.0,0.0773933146351688,4,4,Percent,3,Rank,4
21,1,Victor Espinoza,15.0,0.060878125382636,11,11,Percent,9,Rank,11
21,1,Alek Skarlatos,22.0,0.0755184187823061,9,8,Percent,5,Rank,9
21,1,Chaka Khan,13.0,0.0605478736081314,12,12,Percent,12,Rank,12
21,1,Andy Grammer,21.0,0.0798511448720263,6,7,Percent,7,Rank,6
21,1,Tamar Braxton,23.0,0.089415902062428,3,3,Percent,3,Rank,3
21,1,Nick Carter,24.0,0.0862546595926963,2,2,Percent,1,Rank,2
21,1,Hayes Grier,21.0,0.0823276778552927,5,5,Percent,7,Rank,5
21,1,Bindi Irwin,24.0,0.0993969283715508,1,1,Percent,1,Rank,1
21,1,Kim Zolciak-Biermann,12.0,0.0548066306257075,13,13,Percent,13,Rank,13
21,1,Paula Deen,15.0,0.0844880738148417,6,9,Percent,9,Rank,6
21,2,Gary Busey,16.5,0.0807729613701477,10,10,Percent,12,Rank,10
21,2,Alexa PenaVega,23.0,0.0756074240112593,6,6,Percent,3,Rank,6
21,2,Carlos PenaVega,22.5,0.0749194017422962,7,8,Percent,4,Rank,7
21,2,Victor Espinoza,18.5,0.0292321282938362,13,13,Percent,9,Rank,13
21,2,Alek Skarlatos,22.5,0.0745762632177918,8,9,Percent,4,Rank,8
21,2,Chaka Khan,15.0,0.0764074509437878,11,12,Percent,13,Rank,11
21,2,Andy Grammer,22.0,0.0795349383098029,8,5,Percent,8,Rank,8
21,2,Tamar Braxton,24.5,0.0887702325670155,2,2,Percent,1,Rank,2
21,2,Nick Carter,22.5,0.0813954885479916,4,4,Percent,4,Rank,4
21,2,Hayes Grier,22.5,0.0825606648725636,3,3,Percent,4,Rank,3
21,2,Bindi Irwin,24.0,0.0960207239206803,1,1,Percent,2,Rank,1
21,2,Kim Zolciak-Biermann,18.5,0.0704710714873135,11,11,Percent,9,Rank,11
21,2,Paula Deen,18.5,0.0897312507155135,5,7,Percent,9,Rank,5
21,3,Gary Busey,25.0,0.091721639509115,10,9,Percent,9,Rank,10
21,3,Alexa PenaVega,36.0,0.1010924800147725,2,3,Percent,1,Rank,2
21,3,Carlos PenaVega,31.0,0.0925878117841848,7,7,Percent,6,Rank,7
21,3,Alek Skarlatos,33.0,0.0955791559683333,5,5,Percent,3,Rank,5
21,3,Andy Grammer,29.0,0.0943936229184414,8,8,Percent,8,Rank,8
21,3,Tamar Braxton,33.0,0.1079341117321251,3,4,Percent,3,Rank,3
21,3,Nick Carter,36.0,0.1082105900181244,1,1,Percent,1,Rank,1
21,3,Hayes Grier,30.0,0.0990453342177502,6,6,Percent,7,Rank,6
21,3,Bindi Irwin,32.0,0.1148507784734522,3,2,Percent,5,Rank,3
21,3,Paula Deen,20.0,0.0945844753637061,9,10,Percent,10,Rank,9
21,4,Gary Busey,16.0,0.0546296283192269,10,10,Percent,10,Rank,10
21,4,Alexa PenaVega,21.0,0.0925797273226504,9,9,Percent,8,Rank,9
21,4,Carlos PenaVega,25.0,0.0956391141116402,5,5,Percent,5,Rank,5
21,4,Alek Skarlatos,24.0,0.0945475360773856,8,7,Percent,6,Rank,8
21,4,Andy Grammer,23.0,0.0995021856947956,7,6,Percent,7,Rank,7
21,4,Tamar Braxton,27.0,0.1124614267179451,2,2,Percent,2,Rank,2
21,4,Nick Carter,27.0,0.1067012567258042,4,4,Percent,2,Rank,4
21,4,Hayes Grier,27.0,0.1084250005619283,3,3,Percent,2,Rank,3
21,4,Bindi Irwin,28.0,0.1240143510543217,1,1,Percent,1,Rank,1
21,4,Paula Deen,18.0,0.1114997734142976,5,8,Percent,9,Rank,5
21,5,Alexa PenaVega,40.0,0.1143001204565082,1,2,Percent,1,Rank,1
21,5,Carlos PenaVega,39.0,0.112623889613193,3,3,Percent,2,Rank,3
21,5,Alek Skarlatos,29.0,0.0939702241936144,9,9,Percent,7,Rank,9
21,5,Andy Grammer,36.0,0.1130861923634685,3,4,Percent,4,Rank,3
21,5,Tamar Braxton,29.0,0.1068073896547675,6,7,Percent,7,Rank,6
21,5,Nick Carter,35.0,0.1126824774867764,5,5,Percent,5,Rank,5
21,5,Hayes Grier,30.0,0.1048723484893612,6,6,Percent,6,Rank,6
21,5,Bindi Irwin,37.0,0.1305030471192953,2,1,Percent,3,Rank,2
21,5,Paula Deen,26.0,0.1111543106230154,8,8,Percent,9,Rank,8
21,6,Alexa PenaVega,30.0,0.1044830229634459,7,7,Percent,7,Rank,7
21,6,Carlos PenaVega,38.0,0.1109775559750533,5,5,Percent,5,Rank,5
21,6,Alek Skarlatos,30.0,0.1043419886843933,8,8,Percent,7,Rank,8
21,6,Andy Grammer,40.0,0.1196007382828423,3,3,Percent,1,Rank,3
21,6,Tamar Braxton,40.0,0.126006411802061,2,2,Percent,1,Rank,2
21,6,Nick Carter,39.0,0.1195257243806981,4,4,Percent,4,Rank,4
21,6,Hayes Grier,32.0,0.1124139435445518,5,6,Percent,6,Rank,5
21,6,Bindi Irwin,40.0,0.1349119883277758,1,1,Percent,1,Rank,1
21,6,Paula Deen,24.0,0.0677386260391813,9,9,Percent,9,Rank,9
21,7,Alexa PenaVega,27.5,0.1274122344506493,7,6,Percent,5,Rank,7
21,7,Carlos PenaVega,28.0,0.1272215234838839,4,5,Percent,2,Rank,4
21,7,Alek Skarlatos,26.5,0.1277639495572613,8,7,Percent,8,Rank,8
21,7,Andy Grammer,28.0,0.1334655639793785,2,3,Percent,2,Rank,2
21,7,Tamar Braxton,27.0,0.1395155486053351,3,2,Percent,6,Rank,3
21,7,Nick Carter,27.0,0.1345264845909237,4,4,Percent,6,Rank,4
21,7,Hayes Grier,28.0,0.0595338744713198,6,8,Percent,2,Rank,6
21,7,Bindi Irwin,29.0,0.1505608208612483,1,1,Percent,1,Rank,1
21,8,Alexa PenaVega,26.9998,0.1436481975770702,5,5,Percent,5,Rank,5
21,8,Carlos PenaVega,28.9998,0.1446106930382423,3,4,Percent,2,Rank,3
21,8,Alek Skarlatos,25.0,0.1434629218512513,6,6,Percent,6,Rank,6
21,8,Andy Grammer,23.9998,0.0772873422037626,7,7,Percent,7,Rank,7
21,8,Tamar Braxton,28.0,0.1591758626408301,3,3,Percent,3,Rank,3
21,8,Nick Carter,33.0,0.1608489810700785,1,1,Percent,1,Rank,1
21,8,Bindi Irwin,28.0,0.1709660016187654,2,2,Percent,3,Rank,2
21,9,Alexa PenaVega,30.0,0.0763707877485933,3,6,Percent,1,Rank,3
21,9,Carlos PenaVega,27.0,0.1736507077586884,5,4,Percent,4,Rank,5
21,9,Alek Skarlatos,25.5,0.1758557582782554,5,5,Percent,5,Rank,5
21,9,Tamar Braxton,24.5,0.1906848206698118,4,3,Percent,6,Rank,4
21,9,Nick Carter,27.5,0.1817776373929739,2,2,Percent,3,Rank,2
21,9,Bindi Irwin,30.0,0.2016602881516745,1,1,Percent,1,Rank,1
21,10,Carlos PenaVega,31.5,0.2410389818960111,2,2,Percent,1,Rank,2
21,10,Alek Skarlatos,28.5,0.2261510376029563,3,4,Percent,3,Rank,3
21,10,Nick Carter,27.0,0.2391780630135726,3,3,Percent,4,Rank,3
21,10,Bindi Irwin,31.5,0.2936319174874582,1,1,Percent,1,Rank,1
21,11,Carlos PenaVega,30.0,0.1433051333289905,3,4,Percent,1,Rank,3
21,11,Alek Skarlatos,27.9999,0.2707592812341441,4,3,Percent,4,Rank,4
21,11,Nick Carter,30.0,0.2800688759425412,2,2,Percent,1,Rank,2
21,11,Bindi Irwin,30.0,0.3058667094943194,1,1,Percent,1,Rank,1
22,1,Mischa Barton,16.0,0.0761098027993386,10,10,Percent,10,Rank,10
22,1,Kim Fields,20.0,0.0840478479819019,9,9,Percent,8,Rank,9
22,1,Jodie Sweetin,20.0,0.0889215038793994,8,8,Percent,8,Rank,8
22,1,Doug Flutie,15.0,0.0713210406522335,11,11,Percent,11,Rank,11
22,1,Von Miller,21.0,0.0859720187022334,7,7,Percent,4,Rank,7
22,1,Antonio Brown,21.0,0.0873395441173192,5,6,Percent,4,Rank,5
22,1,Paige VanZant,21.0,0.0893866131719429,4,5,Percent,4,Rank,4
22,1,Geraldo Rivera,13.0,0.0655861842505421,12,12,Percent,12,Rank,12
22,1,Nyle DiMarco,23.0,0.0911143541070632,1,1,Percent,1,Rank,1
22,1,Ginger Zee,23.0,0.0895311935254461,2,2,Percent,1,Rank,2
22,1,Wanya Morris,23.0,0.0811206755047346,5,3,Percent,1,Rank,5
22,1,Marla Maples,21.0,0.0895492213078479,3,4,Percent,4,Rank,3
22,2,Mischa Barton,15.0,0.082431526807094,11,11,Percent,11,Rank,11
22,2,Kim Fields,19.0,0.0849491753772768,10,10,Percent,9,Rank,10
22,2,Jodie Sweetin,21.0,0.0921270919167267,2,3,Percent,3,Rank,2
22,2,Doug Flutie,20.0,0.0825830094456765,8,8,Percent,5,Rank,8
22,2,Von Miller,20.0,0.0860617492560428,7,7,Percent,5,Rank,7
22,2,Antonio Brown,19.0,0.0860760921963203,8,9,Percent,9,Rank,8
22,2,Paige VanZant,24.0,0.096131436934507,1,1,Percent,1,Rank,1
22,2,Geraldo Rivera,13.0,0.0409689393961551,12,12,Percent,12,Rank,12
22,2,Nyle DiMarco,20.0,0.0874224640721266,5,6,Percent,5,Rank,5
22,2,Ginger Zee,21.0,0.0877469071765924,3,4,Percent,3,Rank,3
22,2,Wanya Morris,24.0,0.0838602599744366,5,2,Percent,1,Rank,5
22,2,Marla Maples,20.0,0.089641347447046,4,5,Percent,5,Rank,4
22,3,Mischa Barton,18.0,0.043303738366307,11,11,Percent,11,Rank,11
22,3,Kim Fields,22.0,0.095130374079609,4,5,Percent,5,Rank,4
22,3,Jodie Sweetin,23.0,0.1007756562143185,2,2,Percent,3,Rank,2
22,3,Doug Flutie,20.0,0.0908760344072507,10,10,Percent,8,Rank,10
22,3,Von Miller,20.0,0.0940432152399464,9,9,Percent,8,Rank,9
22,3,Antonio Brown,20.0,0.0949968064053504,8,8,Percent,8,Rank,8
22,3,Paige VanZant,23.0,0.0994012594088627,3,3,Percent,3,Rank,3
22,3,Nyle DiMarco,25.0,0.1003546165078621,1,1,Percent,1,Rank,1
22,3,Ginger Zee,21.0,0.0945585353374057,7,7,Percent,6,Rank,7
22,3,Wanya Morris,24.0,0.0887886505244909,6,4,Percent,2,Rank,6
22,3,Marla Maples,21.0,0.0977711135085939,4,6,Percent,6,Rank,4
22,4,Kim Fields,32.0,0.1037154964092467,7,7,Percent,6,Rank,7
22,4,Jodie Sweetin,27.0,0.1058272555656486,8,8,Percent,9,Rank,8
22,4,Doug Flutie,24.0,0.1027495901393531,9,9,Percent,10,Rank,9
22,4,Von Miller,32.0,0.1037356845431888,5,6,Percent,6,Rank,5
22,4,Antonio Brown,35.0,0.1078462035346726,3,3,Percent,3,Rank,3
22,4,Paige VanZant,36.0,0.1113248836788247,1,1,Percent,1,Rank,1
22,4,Nyle DiMarco,34.0,0.1069017798087974,4,4,Percent,5,Rank,4
22,4,Ginger Zee,36.0,0.1081740339609811,2,2,Percent,1,Rank,2
22,4,Wanya Morris,35.0,0.0992392285475532,5,5,Percent,3,Rank,5
22,4,Marla Maples,28.0,0.0504858438117303,9,10,Percent,8,Rank,9
22,5,Kim Fields,28.0,0.1057572886709181,6,7,Percent,7,Rank,6
22,5,Jodie Sweetin,35.0,0.1250034113621733,2,2,Percent,2,Rank,2
22,5,Doug Flutie,28.0,0.1022187379855102,8,8,Percent,7,Rank,8
22,5,Von Miller,29.0,0.108081835473185,5,5,Percent,6,Rank,5
22,5,Antonio Brown,26.0,0.1032956804895849,9,9,Percent,9,Rank,9
22,5,Paige VanZant,31.0,0.1157500282894581,3,4,Percent,4,Rank,3
22,5,Nyle DiMarco,37.0,0.1251486865036158,1,1,Percent,1,Rank,1
22,5,Ginger Zee,32.0,0.1138296504200341,3,3,Percent,3,Rank,3
22,5,Wanya Morris,30.0,0.1009146808055198,7,6,Percent,5,Rank,7
22,6,Kim Fields,24.0,0.1157535673491639,7,7,Percent,6,Rank,7
22,6,Jodie Sweetin,25.0,0.1215051656751144,2,4,Percent,4,Rank,2
22,6,Doug Flutie,21.0,0.0567739141588171,9,9,Percent,9,Rank,9
22,6,Von Miller,24.0,0.1157198834254208,8,8,Percent,6,Rank,8
22,6,Antonio Brown,27.0,0.1199611695001508,2,3,Percent,3,Rank,2
