celebrity_name,season,week,weekly_total,weekly_avg,judges_count,alive,eliminated_this_week,weekly_rank,score_percentile,age_group,us_born,week_progress,popularity_ratio
Jennie Garth,5,4,27.0,9.0,3,True,False,2.0,77.77777777777779,30-39,True,0.4,0.0365168539325842
Jennie Garth,5,5,25.0,8.333333333333334,3,True,False,5.0,50.0,30-39,True,0.5,0.0365168539325842
Jennie Garth,5,6,27.0,9.0,3,True,False,3.0,71.42857142857143,30-39,True,0.6,0.0365168539325842
Jennie Garth,5,7,26.5,8.833333333333334,3,True,False,2.0,83.33333333333334,30-39,True,0.7,0.0365168539325842
Jennie Garth,5,8,25.0,8.333333333333334,3,True,False,4.0,40.0,30-39,True,0.8,0.0365168539325842
Jennie Garth,5,9,29.0,9.666666666666666,3,True,True,3.0,50.0,30-39,True,0.9,0.0365168539325842
Floyd Mayweather Jr. ,5,1,18.0,6.0,3,True,False,11.0,16.666666666666664,30-39,True,0.1,0.0005512679162072
Floyd Mayweather Jr. ,5,2,21.0,7.0,3,True,False,5.0,45.45454545454545,30-39,True,0.2,0.0005512679162072
Floyd Mayweather Jr. ,5,3,21.0,7.0,3,True,False,8.0,30.0,30-39,True,0.3,0.0005512679162072
Floyd Mayweather Jr. ,5,4,23.0,7.666666666666667,3,True,True,8.0,22.22222222222222,30-39,True,0.4,0.0005512679162072
Josie Maran,5,1,16.0,5.333333333333333,3,True,True,12.0,8.333333333333332,<30,True,0.1,0.0179271708683473
Albert Reed,5,1,21.0,7.0,3,True,False,5.0,50.0,<30,True,0.1,0.0207282913165266
Albert Reed,5,2,21.0,7.0,3,True,True,5.0,45.45454545454545,<30,True,0.2,0.0207282913165266
Helio Castroneves,5,1,25.0,8.333333333333334,3,True,False,2.0,91.66666666666666,30-39,False,0.1,0.0179271708683473
Helio Castroneves,5,2,27.0,9.0,3,True,False,1.0,100.0,30-39,False,0.2,0.0179271708683473
Helio Castroneves,5,3,24.0,8.0,3,True,False,6.0,50.0,30-39,False,0.3,0.0179271708683473
Helio Castroneves,5,4,27.0,9.0,3,True,False,2.0,77.77777777777779,30-39,False,0.4,0.0179271708683473
Helio Castroneves,5,5,23.0,7.666666666666667,3,True,False,6.0,37.5,30-39,False,0.5,0.0179271708683473
Helio Castroneves,5,6,28.0,9.333333333333334,3,True,False,2.0,85.71428571428571,30-39,False,0.6,0.0179271708683473
Helio Castroneves,5,7,26.0,8.666666666666666,3,True,False,3.0,58.333333333333336,30-39,False,0.7,0.0179271708683473
Helio Castroneves,5,8,28.5,9.5,3,True,False,1.0,100.0,30-39,False,0.8,0.0179271708683473
Helio Castroneves,5,9,30.0,10.0,3,True,False,1.0,87.5,30-39,False,0.9,0.0179271708683473
Helio Castroneves,5,10,27.999900000000004,9.3333,3,True,False,2.0,66.66666666666666,30-39,False,1.0,0.0179271708683473
Mel B,5,1,24.0,8.0,3,True,False,3.0,79.16666666666666,30-39,False,0.1,0.0140056022408963
Mel B,5,2,23.0,7.666666666666667,3,True,False,4.0,72.72727272727273,30-39,False,0.2,0.0140056022408963
Mel B,5,3,27.0,9.0,3,True,False,1.0,90.0,30-39,False,0.3,0.0140056022408963
Mel B,5,4,26.0,8.666666666666666,3,True,False,5.0,44.44444444444444,30-39,False,0.4,0.0140056022408963
Mel B,5,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,False,0.5,0.0140056022408963
Mel B,5,6,30.0,10.0,3,True,False,1.0,100.0,30-39,False,0.6,0.0140056022408963
Mel B,5,7,27.0,9.0,3,True,False,1.0,100.0,30-39,False,0.7,0.0140056022408963
Mel B,5,8,28.0,9.333333333333334,3,True,False,2.0,80.0,30-39,False,0.8,0.0140056022408963
Mel B,5,9,30.0,10.0,3,True,False,1.0,87.5,30-39,False,0.9,0.0140056022408963
Mel B,5,10,28.3332,9.4444,3,True,False,1.0,100.0,30-39,False,1.0,0.0140056022408963
Wayne Newton,5,1,19.0,6.333333333333333,3,True,False,10.0,25.0,50+,True,0.1,0.0521008403361344
Wayne Newton,5,2,15.0,5.0,3,True,False,11.0,9.090909090909092,50+,True,0.2,0.0521008403361344
Wayne Newton,5,3,18.0,6.0,3,True,True,10.0,10.0,50+,True,0.3,0.0521008403361344
Marie Osmond,5,1,21.0,7.0,3,True,False,5.0,50.0,40-49,True,0.1,0.1647058823529411
Marie Osmond,5,2,24.0,8.0,3,True,False,3.0,81.81818181818183,40-49,True,0.2,0.1647058823529411
Marie Osmond,5,3,26.0,8.666666666666666,3,True,False,4.0,65.0,40-49,True,0.3,0.1647058823529411
Marie Osmond,5,4,26.0,8.666666666666666,3,True,False,5.0,44.44444444444444,40-49,True,0.4,0.1647058823529411
Marie Osmond,5,5,21.0,7.0,3,True,False,7.0,18.75,40-49,True,0.5,0.1647058823529411
Marie Osmond,5,6,23.0,7.666666666666667,3,True,False,6.0,28.57142857142857,40-49,True,0.6,0.1647058823529411
Marie Osmond,5,7,26.0,8.666666666666666,3,True,False,3.0,58.333333333333336,40-49,True,0.7,0.1647058823529411
Marie Osmond,5,8,24.5,8.166666666666666,3,True,False,5.0,20.0,40-49,True,0.8,0.1647058823529411
Marie Osmond,5,9,28.0,9.333333333333334,3,True,False,4.0,25.0,40-49,True,0.9,0.1647058823529411
Marie Osmond,5,10,23.0,7.666666666666667,3,True,False,3.0,33.33333333333333,40-49,True,1.0,0.1647058823529411
Mark Cuban,5,1,21.0,7.0,3,True,False,5.0,50.0,40-49,True,0.1,0.0605042016806722
Mark Cuban,5,2,18.0,6.0,3,True,False,10.0,18.181818181818183,40-49,True,0.2,0.0605042016806722
Mark Cuban,5,3,20.0,6.666666666666667,3,True,False,9.0,20.0,40-49,True,0.3,0.0605042016806722
Mark Cuban,5,4,22.0,7.333333333333333,3,True,False,9.0,11.11111111111111,40-49,True,0.4,0.0605042016806722
Mark Cuban,5,5,21.0,7.0,3,True,True,7.0,18.75,40-49,True,0.5,0.0605042016806722
Cristian de la Fuente,6,1,21.0,7.0,3,True,False,6.0,54.16666666666666,30-39,False,0.1,0.0123691722169362
Cristian de la Fuente,6,2,20.0,6.666666666666667,3,True,False,8.0,41.66666666666667,30-39,False,0.2,0.0123691722169362
Cristian de la Fuente,6,3,25.0,8.333333333333334,3,True,False,3.0,80.0,30-39,False,0.3,0.0123691722169362
Cristian de la Fuente,6,4,26.0,8.666666666666666,3,True,False,4.0,66.66666666666666,30-39,False,0.4,0.0123691722169362
Cristian de la Fuente,6,5,23.0,7.666666666666667,3,True,False,5.0,43.75,30-39,False,0.5,0.0123691722169362
Cristian de la Fuente,6,6,27.0,9.0,3,True,False,3.0,71.42857142857143,30-39,False,0.6,0.0123691722169362
Cristian de la Fuente,6,7,23.0,7.666666666666667,3,True,False,6.0,16.666666666666664,30-39,False,0.7,0.0123691722169362
Cristian de la Fuente,6,8,28.5,9.5,3,True,False,1.0,100.0,30-39,False,0.8,0.0123691722169362
Cristian de la Fuente,6,9,28.0,9.333333333333334,3,True,False,2.0,75.0,30-39,False,0.9,0.0123691722169362
Cristian de la Fuente,6,10,26.0,8.666666666666666,3,True,False,3.0,33.33333333333333,30-39,False,1.0,0.0123691722169362
Steve Guttenberg,6,1,18.0,6.0,3,True,False,8.0,37.5,40-49,True,0.1,0.0109419600380589
Steve Guttenberg,6,2,16.0,5.333333333333333,3,True,False,11.0,16.666666666666664,40-49,True,0.2,0.0109419600380589
Steve Guttenberg,6,3,21.0,7.0,3,True,True,6.0,35.0,40-49,True,0.3,0.0109419600380589
Priscilla Presley,6,1,24.0,8.0,3,True,False,2.0,87.5,50+,True,0.1,0.1108468125594671
Priscilla Presley,6,2,21.0,7.0,3,True,False,6.0,54.16666666666666,50+,True,0.2,0.1108468125594671
Priscilla Presley,6,3,26.0,8.666666666666666,3,True,False,2.0,90.0,50+,True,0.3,0.1108468125594671
Priscilla Presley,6,4,22.0,7.333333333333333,3,True,False,8.0,22.22222222222222,50+,True,0.4,0.1108468125594671
Priscilla Presley,6,5,21.0,7.0,3,True,True,8.0,12.5,50+,True,0.5,0.1108468125594671
Marlee Matlin,6,1,22.0,7.333333333333333,3,True,False,4.0,70.83333333333334,40-49,True,0.1,0.0356803044719314
Marlee Matlin,6,2,24.0,8.0,3,True,False,4.0,70.83333333333334,40-49,True,0.2,0.0356803044719314
Marlee Matlin,6,3,21.0,7.0,3,True,False,6.0,35.0,40-49,True,0.3,0.0356803044719314
Marlee Matlin,6,4,24.0,8.0,3,True,False,5.0,44.44444444444444,40-49,True,0.4,0.0356803044719314
Marlee Matlin,6,5,22.0,7.333333333333333,3,True,False,7.0,25.0,40-49,True,0.5,0.0356803044719314
Marlee Matlin,6,6,21.0,7.0,3,True,True,7.0,14.285714285714285,40-49,True,0.6,0.0356803044719314
Shannon Elizabeth,6,1,21.0,7.0,3,True,False,6.0,54.16666666666666,30-39,True,0.1,0.1470028544243577
Shannon Elizabeth,6,2,24.0,8.0,3,True,False,4.0,70.83333333333334,30-39,True,0.2,0.1470028544243577
Shannon Elizabeth,6,3,24.0,8.0,3,True,False,4.0,70.0,30-39,True,0.3,0.1470028544243577
Shannon Elizabeth,6,4,28.0,9.333333333333334,3,True,False,3.0,77.77777777777779,30-39,True,0.4,0.1470028544243577
Shannon Elizabeth,6,5,23.0,7.666666666666667,3,True,False,5.0,43.75,30-39,True,0.5,0.1470028544243577
Shannon Elizabeth,6,6,24.0,8.0,3,True,False,5.0,35.714285714285715,30-39,True,0.6,0.1470028544243577
Shannon Elizabeth,6,7,25.5,8.5,3,True,True,4.0,41.66666666666667,30-39,True,0.7,0.1470028544243577
Marissa Jaret Winokur,6,1,18.0,6.0,3,True,False,8.0,37.5,30-39,True,0.1,0.016650808753568
Marissa Jaret Winokur,6,2,21.0,7.0,3,True,False,6.0,54.16666666666666,30-39,True,0.2,0.016650808753568
Marissa Jaret Winokur,6,3,19.0,6.333333333333333,3,True,False,10.0,10.0,30-39,True,0.3,0.016650808753568
Marissa Jaret Winokur,6,4,24.0,8.0,3,True,False,5.0,44.44444444444444,30-39,True,0.4,0.016650808753568
Marissa Jaret Winokur,6,5,24.0,8.0,3,True,False,4.0,62.5,30-39,True,0.5,0.016650808753568
Marissa Jaret Winokur,6,6,26.0,8.666666666666666,3,True,False,4.0,57.14285714285714,30-39,True,0.6,0.016650808753568
Marissa Jaret Winokur,6,7,26.0,8.666666666666666,3,True,False,3.0,66.66666666666666,30-39,True,0.7,0.016650808753568
Marissa Jaret Winokur,6,8,25.0,8.333333333333334,3,True,False,5.0,20.0,30-39,True,0.8,0.016650808753568
Marissa Jaret Winokur,6,9,26.0,8.666666666666666,3,True,True,4.0,25.0,30-39,True,0.9,0.016650808753568
Jason Taylor,6,1,22.0,7.333333333333333,3,True,False,4.0,70.83333333333334,30-39,True,0.1,0.0803996194100856
Jason Taylor,6,2,27.0,9.0,3,True,False,1.0,95.83333333333334,30-39,True,0.2,0.0803996194100856
Jason Taylor,6,3,23.0,7.666666666666667,3,True,False,5.0,60.0,30-39,True,0.3,0.0803996194100856
Jason Taylor,6,4,29.0,9.666666666666666,3,True,False,1.0,94.44444444444444,30-39,True,0.4,0.0803996194100856
Jason Taylor,6,5,27.0,9.0,3,True,False,2.0,81.25,30-39,True,0.5,0.0803996194100856
Jason Taylor,6,6,24.0,8.0,3,True,False,5.0,35.714285714285715,30-39,True,0.6,0.0803996194100856
Jason Taylor,6,7,27.5,9.166666666666666,3,True,False,1.0,100.0,30-39,True,0.7,0.0803996194100856
Jason Taylor,6,8,26.0,8.666666666666666,3,True,False,4.0,40.0,30-39,True,0.8,0.0803996194100856
Jason Taylor,6,9,27.5,9.166666666666666,3,True,False,3.0,50.0,30-39,True,0.9,0.0803996194100856
Jason Taylor,6,10,28.5,9.5,3,True,False,2.0,66.66666666666666,30-39,True,1.0,0.0803996194100856
Kristi Yamaguchi,6,1,27.0,9.0,3,True,False,1.0,100.0,30-39,True,0.1,0.0383073496659242
Kristi Yamaguchi,6,2,27.0,9.0,3,True,False,1.0,95.83333333333334,30-39,True,0.2,0.0383073496659242
Kristi Yamaguchi,6,3,27.0,9.0,3,True,False,1.0,100.0,30-39,True,0.3,0.0383073496659242
Kristi Yamaguchi,6,4,29.0,9.666666666666666,3,True,False,1.0,94.44444444444444,30-39,True,0.4,0.0383073496659242
Kristi Yamaguchi,6,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,True,0.5,0.0383073496659242
Kristi Yamaguchi,6,6,30.0,10.0,3,True,False,1.0,100.0,30-39,True,0.6,0.0383073496659242
Kristi Yamaguchi,6,7,27.0,9.0,3,True,False,2.0,83.33333333333334,30-39,True,0.7,0.0383073496659242
Kristi Yamaguchi,6,8,27.5,9.166666666666666,3,True,False,2.0,80.0,30-39,True,0.8,0.0383073496659242
Kristi Yamaguchi,6,9,28.5,9.5,3,True,False,1.0,100.0,30-39,True,0.9,0.0383073496659242
Kristi Yamaguchi,6,10,30.0,10.0,3,True,False,1.0,100.0,30-39,True,1.0,0.0383073496659242
Monica Seles,6,1,15.0,5.0,3,True,False,11.0,12.5,30-39,False,0.1,0.0227171492204899
Monica Seles,6,2,15.0,5.0,3,True,True,12.0,8.333333333333332,30-39,False,0.2,0.0227171492204899
Penn Jillette,6,1,16.0,5.333333333333333,3,True,False,10.0,25.0,50+,True,0.1,0.0028544243577545
Penn Jillette,6,2,17.0,5.666666666666667,3,True,True,10.0,25.0,50+,True,0.2,0.0028544243577545
Adam Carolla,6,1,15.0,5.0,3,True,False,11.0,12.5,40-49,True,0.1,0.0375832540437678
Adam Carolla,6,2,19.0,6.333333333333333,3,True,False,9.0,33.33333333333333,40-49,True,0.2,0.0375832540437678
Adam Carolla,6,3,21.0,7.0,3,True,False,6.0,35.0,40-49,True,0.3,0.0375832540437678
Adam Carolla,6,4,19.0,6.333333333333333,3,True,True,9.0,11.11111111111111,40-49,True,0.4,0.0375832540437678
Mario,6,1,24.0,8.0,3,True,False,2.0,87.5,<30,True,0.1,2.162534435261708
Mario,6,2,26.0,8.666666666666666,3,True,False,3.0,83.33333333333334,<30,True,0.2,2.162534435261708
Mario,6,3,21.0,7.0,3,True,False,6.0,35.0,<30,True,0.3,2.162534435261708
Mario,6,4,24.0,8.0,3,True,False,5.0,44.44444444444444,<30,True,0.4,2.162534435261708
Mario,6,5,27.0,9.0,3,True,False,2.0,81.25,<30,True,0.5,2.162534435261708
Mario,6,6,28.0,9.333333333333334,3,True,False,2.0,85.71428571428571,<30,True,0.6,2.162534435261708
Mario,6,7,25.5,8.5,3,True,False,4.0,41.66666666666667,<30,True,0.7,2.162534435261708
Mario,6,8,26.5,8.833333333333334,3,True,True,3.0,60.0,<30,True,0.8,2.162534435261708
Ted McGinley,7,1,18.5,6.166666666666667,3,True,True,8.0,38.46153846153847,50+,True,0.1,0.009090909090909
Cloris Leachman,7,1,16.0,5.333333333333333,3,True,False,12.0,15.384615384615383,50+,True,0.1,0.068595041322314
Cloris Leachman,7,2,15.0,5.0,3,True,False,11.0,9.090909090909092,50+,True,0.2,0.068595041322314
Cloris Leachman,7,3,16.0,5.333333333333333,3,True,False,9.0,11.11111111111111,50+,True,0.3,0.068595041322314
Cloris Leachman,7,4,22.0,7.333333333333333,3,True,False,5.0,44.44444444444444,50+,True,0.4,0.068595041322314
Cloris Leachman,7,5,21.0,7.0,3,True,False,7.0,18.75,50+,True,0.5,0.068595041322314
Cloris Leachman,7,6,15.0,5.0,3,True,True,7.0,14.285714285714285,50+,True,0.6,0.068595041322314
Susan Lucci,7,1,18.5,6.166666666666667,3,True,False,8.0,38.46153846153847,50+,True,0.1,0.065289256198347
Susan Lucci,7,2,21.0,7.0,3,True,False,4.0,63.63636363636363,50+,True,0.2,0.065289256198347
Susan Lucci,7,3,21.0,7.0,3,True,False,6.0,38.88888888888889,50+,True,0.3,0.065289256198347
Susan Lucci,7,4,24.0,8.0,3,True,False,3.0,77.77777777777779,50+,True,0.4,0.065289256198347
Susan Lucci,7,5,22.0,7.333333333333333,3,True,False,5.0,43.75,50+,True,0.5,0.065289256198347
Susan Lucci,7,6,23.0,7.666666666666667,3,True,False,4.0,50.0,50+,True,0.6,0.065289256198347
Susan Lucci,7,7,24.0,8.0,3,True,True,4.0,50.0,50+,True,0.7,0.065289256198347
Cody Linley,7,1,20.5,6.833333333333333,3,True,False,6.0,61.53846153846154,<30,True,0.1,0.0553719008264462
Cody Linley,7,2,21.0,7.0,3,True,False,4.0,63.63636363636363,<30,True,0.2,0.0553719008264462
Cody Linley,7,3,21.0,7.0,3,True,False,6.0,38.88888888888889,<30,True,0.3,0.0553719008264462
Cody Linley,7,4,23.0,7.666666666666667,3,True,False,4.0,66.66666666666666,<30,True,0.4,0.0553719008264462
Cody Linley,7,5,28.0,9.333333333333334,3,True,False,2.0,87.5,<30,True,0.5,0.0553719008264462
Cody Linley,7,6,23.0,7.666666666666667,3,True,False,4.0,50.0,<30,True,0.6,0.0553719008264462
Cody Linley,7,7,22.0,7.333333333333333,3,True,False,5.0,33.33333333333333,<30,True,0.7,0.0553719008264462
Cody Linley,7,8,24.0,8.0,3,True,False,4.0,30.0,<30,True,0.8,0.0553719008264462
Cody Linley,7,9,23.0,7.666666666666667,3,True,True,4.0,25.0,<30,True,0.9,0.0553719008264462
Misty May-Treanor,7,1,21.0,7.0,3,True,False,5.0,69.23076923076923,30-39,True,0.1,0.0082644628099173
Misty May-Treanor,7,2,21.0,7.0,3,True,True,4.0,63.63636363636363,30-39,True,0.2,0.0082644628099173
Maurice Greene,7,1,19.5,6.5,3,True,False,7.0,53.84615384615385,30-39,True,0.1,0.0016528925619834
Maurice Greene,7,2,19.0,6.333333333333333,3,True,False,8.0,36.36363636363637,30-39,True,0.2,0.0016528925619834
Maurice Greene,7,3,24.0,8.0,3,True,False,3.0,77.77777777777779,30-39,True,0.3,0.0016528925619834
Maurice Greene,7,4,20.0,6.666666666666667,3,True,False,8.0,22.22222222222222,30-39,True,0.4,0.0016528925619834
Maurice Greene,7,5,27.0,9.0,3,True,False,3.0,75.0,30-39,True,0.5,0.0016528925619834
Maurice Greene,7,6,21.0,7.0,3,True,False,6.0,28.57142857142857,30-39,True,0.6,0.0016528925619834
Maurice Greene,7,7,25.0,8.333333333333334,3,True,False,2.0,75.0,30-39,True,0.7,0.0016528925619834
Maurice Greene,7,8,24.0,8.0,3,True,True,4.0,30.0,30-39,True,0.8,0.0016528925619834
Warren Sapp,7,1,21.5,7.166666666666667,3,True,False,3.0,80.76923076923077,30-39,True,0.1,0.0413223140495867
Warren Sapp,7,2,24.0,8.0,3,True,False,1.0,95.45454545454544,30-39,True,0.2,0.0413223140495867
Warren Sapp,7,3,25.0,8.333333333333334,3,True,False,2.0,88.88888888888889,30-39,True,0.3,0.0413223140495867
Warren Sapp,7,4,22.0,7.333333333333333,3,True,False,5.0,44.44444444444444,30-39,True,0.4,0.0413223140495867
Warren Sapp,7,5,25.0,8.333333333333334,3,True,False,4.0,62.5,30-39,True,0.5,0.0413223140495867
Warren Sapp,7,6,25.0,8.333333333333334,3,True,False,3.0,71.42857142857143,30-39,True,0.6,0.0413223140495867
Warren Sapp,7,7,21.0,7.0,3,True,False,6.0,16.666666666666664,30-39,True,0.7,0.0413223140495867
Warren Sapp,7,8,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.8,0.0413223140495867
Warren Sapp,7,9,24.5,8.166666666666666,3,True,False,2.0,62.5,30-39,True,0.9,0.0413223140495867
Warren Sapp,7,10,27.5,9.166666666666666,3,True,False,2.0,50.0,30-39,True,1.0,0.0413223140495867
Jeffrey Ross,7,1,12.0,4.0,3,True,True,13.0,7.6923076923076925,40-49,True,0.1,0.0041322314049586
Toni Braxton,7,1,22.5,7.5,3,True,False,2.0,92.3076923076923,40-49,True,0.1,0.0495867768595041
Toni Braxton,7,2,23.0,7.666666666666667,3,True,False,3.0,81.81818181818183,40-49,True,0.2,0.0495867768595041
Toni Braxton,7,3,22.0,7.333333333333333,3,True,False,4.0,61.11111111111112,40-49,True,0.3,0.0495867768595041
Toni Braxton,7,4,22.0,7.333333333333333,3,True,False,5.0,44.44444444444444,40-49,True,0.4,0.0495867768595041
Toni Braxton,7,5,22.0,7.333333333333333,3,True,True,5.0,43.75,40-49,True,0.5,0.0495867768595041
Lance Bass,7,1,21.5,7.166666666666667,3,True,False,3.0,80.76923076923077,<30,True,0.1,0.028099173553719
Lance Bass,7,2,20.0,6.666666666666667,3,True,False,7.0,45.45454545454545,<30,True,0.2,0.028099173553719
Lance Bass,7,3,22.0,7.333333333333333,3,True,False,4.0,61.11111111111112,<30,True,0.3,0.028099173553719
Lance Bass,7,4,26.0,8.666666666666666,3,True,False,1.0,94.44444444444444,<30,True,0.4,0.028099173553719
Lance Bass,7,5,21.0,7.0,3,True,False,7.0,18.75,<30,True,0.5,0.028099173553719
Lance Bass,7,6,27.0,9.0,3,True,False,1.0,100.0,<30,True,0.6,0.028099173553719
Lance Bass,7,7,25.0,8.333333333333334,3,True,False,2.0,75.0,<30,True,0.7,0.028099173553719
Lance Bass,7,8,25.0,8.333333333333334,3,True,False,3.0,60.0,<30,True,0.8,0.028099173553719
Lance Bass,7,9,28.5,9.5,3,True,False,1.0,100.0,<30,True,0.9,0.028099173553719
Lance Bass,7,10,27.5,9.166666666666666,3,True,False,2.0,50.0,<30,True,1.0,0.028099173553719
Kim Kardashian,7,1,18.5,6.166666666666667,3,True,False,8.0,38.46153846153847,<30,True,0.1,0.7181818181818181
Kim Kardashian,7,2,17.0,5.666666666666667,3,True,True,9.0,27.27272727272727,<30,True,0.2,0.7181818181818181
Rocco DiSpirito,7,1,17.5,5.833333333333333,3,True,False,11.0,23.07692307692308,40-49,True,0.1,0.0095846645367412
Rocco DiSpirito,7,2,16.0,5.333333333333333,3,True,False,10.0,18.181818181818183,40-49,True,0.2,0.0095846645367412
Rocco DiSpirito,7,3,20.0,6.666666666666667,3,True,False,8.0,22.22222222222222,40-49,True,0.3,0.0095846645367412
Rocco DiSpirito,7,4,18.0,6.0,3,True,True,9.0,11.11111111111111,40-49,True,0.4,0.0095846645367412
Brooke Burke,7,1,24.5,8.166666666666666,3,True,False,1.0,100.0,30-39,True,0.1,0.1685303514376996
Brooke Burke,7,2,24.0,8.0,3,True,False,1.0,95.45454545454544,30-39,True,0.2,0.1685303514376996
Brooke Burke,7,3,28.0,9.333333333333334,3,True,False,1.0,100.0,30-39,True,0.3,0.1685303514376996
Brooke Burke,7,4,26.0,8.666666666666666,3,True,False,1.0,94.44444444444444,30-39,True,0.4,0.1685303514376996
Brooke Burke,7,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,True,0.5,0.1685303514376996
Brooke Burke,7,6,26.0,8.666666666666666,3,True,False,2.0,85.71428571428571,30-39,True,0.6,0.1685303514376996
Brooke Burke,7,7,30.0,10.0,3,True,False,1.0,100.0,30-39,True,0.7,0.1685303514376996
Brooke Burke,7,8,27.5,9.166666666666666,3,True,False,1.0,100.0,30-39,True,0.8,0.1685303514376996
Brooke Burke,7,9,24.5,8.166666666666666,3,True,False,2.0,62.5,30-39,True,0.9,0.1685303514376996
Brooke Burke,7,10,30.0,10.0,3,True,False,1.0,100.0,30-39,True,1.0,0.1685303514376996
Gilles Marini,8,1,24.0,8.0,3,True,False,1.0,100.0,30-39,False,0.0909090909090909,0.0411883862255232
Gilles Marini,8,2,27.0,9.0,3,True,False,1.0,100.0,30-39,False,0.1818181818181818,0.0411883862255232
Gilles Marini,8,3,27.0,9.0,3,True,False,1.0,91.66666666666666,30-39,False,0.2727272727272727,0.0411883862255232
Gilles Marini,8,4,30.0,10.0,3,True,False,1.0,100.0,30-39,False,0.3636363636363636,0.0411883862255232
Gilles Marini,8,5,29.0,9.666666666666666,3,True,False,1.0,100.0,30-39,False,0.4545454545454545,0.0411883862255232
Gilles Marini,8,6,26.0,8.666666666666666,3,True,False,3.0,68.75,30-39,False,0.5454545454545454,0.0411883862255232
Gilles Marini,8,7,27.0,9.0,3,True,False,3.0,64.28571428571429,30-39,False,0.6363636363636364,0.0411883862255232
Gilles Marini,8,8,27.5,9.166666666666666,3,True,False,2.0,83.33333333333334,30-39,False,0.7272727272727273,0.0411883862255232
Gilles Marini,8,9,28.0,9.333333333333334,3,True,False,2.0,70.0,30-39,False,0.8181818181818182,0.0411883862255232
Gilles Marini,8,10,30.0,10.0,3,True,False,1.0,100.0,30-39,False,0.9090909090909092,0.0411883862255232
Gilles Marini,8,11,29.0,9.666666666666666,3,True,False,2.0,66.66666666666666,30-39,False,1.0,0.0411883862255232
Denise Richards,8,1,18.0,6.0,3,True,False,7.0,50.0,30-39,True,0.0909090909090909,0.0654962862930452
Denise Richards,8,2,21.0,7.0,3,True,False,5.0,69.23076923076923,30-39,True,0.1818181818181818,0.0654962862930452
Denise Richards,8,3,16.0,5.333333333333333,3,True,True,10.0,25.0,30-39,True,0.2727272727272727,0.0654962862930452
David Alan Grier,8,1,19.0,6.333333333333333,3,True,False,6.0,61.53846153846154,50+,True,0.0909090909090909,0.0013504388926401
David Alan Grier,8,2,17.0,5.666666666666667,3,True,False,11.0,19.230769230769237,50+,True,0.1818181818181818,0.0013504388926401
David Alan Grier,8,3,24.0,8.0,3,True,False,5.0,66.66666666666666,50+,True,0.2727272727272727,0.0013504388926401
